run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
16,102042,none,320,150,0,0.6384089920216608,1.0,0,1,0
16,102042,random,320,137,83,0.6352437130777541,1.0,6,1,0
17,102043,baseline,320,150,37,0.6369229301346235,1.0,5,1,0
17,102043,treatment,320,146,43,0.6343258245970109,1.0,7,1,1
17,102043,none,320,150,0,0.6369229301346235,1.0,0,1,0
17,102043,random,320,137,101,0.6362732322657786,1.0,6,1,0
18,102044,baseline,320,145,30,0.6382231050895437,1.0,4,1,0
18,102044,treatment,320,143,34,0.6359326454467853,1.0,6,1,0
18,102044,none,320,145,0,0.6382231050895437,1.0,0,1,0
18,102044,random,320,147,92,0.6383090847453359,1.0,11,1,0
19,102045,baseline,320,140,33,0.6354954373772645,1.0,4,1,0
19,102045,treatment,320,140,33,0.6380830512499861,1.0,5,1,1
19,102045,none,320,140,0,0.6354954373772645,1.0,0,1,0
19,102045,random,320,143,94,0.6347037977600738,1.0,7,1,0
20,102046,baseline,320,142,34,0.6410828029075585,1.0,5,1,0
20,102046,treatment,320,138,40,0.6397329335780557,1.0,7,1,0
20,102046,none,320,142,0,0.6410828029075585,1.0,0,1,0
20,102046,random,320,136,103,0.6350671474741382,1.0,7,1,0
21,102047,baseline,320,134,35,0.6360791699583863,1.0,4,1,0
21,102047,treatment,320,138,33,0.6359314824140383,1.0,6,1,0
21,102047,none,320,134,0,0.6360791699583863,1.0,0,1,0
21,102047,random,320,145,83,0.6389347307404633,1.0,3,1,0
22,102048,baseline,320,139,33,0.6321807274680108,1.0,3,1,0
22,102048,treatment,320,141,39,0.6349522735184328,1.0,5,1,0
22,102048,none,320,139,0,0.6321807274680108,1.0,0,1,0
22,102048,random,320,135,103,0.6368764589898455,1.0,7,1,0
23,102049,baseline,320,141,43,0.6380037147455534,1.0,7,1,0
23,102049,treatment,320,138,44,0.6357665772603988,1.0,9,1,1
23,102049,none,320,141,0,0.6380037147455534,1.0,0,1,0
23,102049,random,320,146,97,0.6380866133633456,1.0,8,1,0
24,102050,baseline,320,130,24,0.640031595877263,1.0,4,1,0
24,102050,treatment,320,137,38,0.641996509849067,1.0,6,1,0
24,102050,none,320,130,0,0.640031595877263,1.0,0,1,0
24,102050,random,320,150,76,0.6418099490656977,1.0,7,1,0
25,102051,baseline,320,143,30,0.6351241293626299,1.0,6,1,0
25,102051,treatment,320,141,40,0.6375786290953886,1.0,8,0,0
25,102051,none,320,143,0,0.6351241293626299,1.0,0,1,0
25,102051,random,320,143,92,0.6343801082533238,1.0,3,1,0
26,102052,baseline,320,142,39,0.6388765711951263,1.0,5,1,0
26,102052,treatment,320,144,46,0.6372664343660318,1.0,6,1,1
26,102052,none,320,142,0,0.6388765711951263,1.0,0,1,0
26,102052,random,320,144,100,0.6354188158685309,1.0,7,1,0
27,102053,baseline,320,138,36,0.6349514802527263,1.0,5,1,0
27,102053,treatment,320,144,40,0.6384524454242185,1.0,7,1,0
27,102053,none,320,138,0,0.6349514802527263,1.0,0,1,0
27,102053,random,320,143,86,0.6348283620291892,1.0,4,1,0
28,102054,baseline,320,147,32,0.6375561520399794,1.0,4,1,1
28,102054,treatment,320,150,40,0.6335939184134209,1.0,5,1,0
28,102054,none,320,147,0,0.6375561520399794,1.0,0,1,0
28,102054,random,320,139,95,0.6363930670197113,1.0,4,1,0
29,102055,baseline,320,148,31,0.6362107087373259,1.0,5,1,0
29,102055,treatment,320,147,42,0.6361059711408095,1.0,6,1,1
29,102055,none,320,148,0,0.6362107087373259,1.0,0,1,0
29,102055,random,320,148,92,0.6383104119461589,1.0,10,1,0
