run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
27,112053,baseline,320,145,32,0.6327505422255876,1.0,5,1,0
27,112053,treatment,320,145,40,0.6327505422255876,1.0,7,1,0
27,112053,none,320,145,0,0.6327505422255876,1.0,0,1,0
27,112053,random,320,148,105,0.6333886492631506,1.0,5,1,0
28,112054,baseline,320,142,35,0.6358547938044089,1.0,5,1,0
28,112054,treatment,320,142,43,0.6358547938044089,1.0,7,1,0
28,112054,none,320,142,0,0.6358547938044089,1.0,0,1,0
28,112054,random,320,137,109,0.6330824827343345,1.0,10,1,0
29,112055,baseline,320,147,30,0.6411552258194141,1.0,6,1,0
29,112055,treatment,320,147,38,0.6411552258194141,1.0,8,1,1
29,112055,none,320,147,0,0.6411552258194141,1.0,0,1,0
29,112055,random,320,150,94,0.6394352128935226,1.0,8,1,0
