run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
22,2048,baseline,320,140,25,0.6376975333237309,1.0,5,1,0
22,2048,treatment,320,140,34,0.6380893453657893,1.0,7,1,0
22,2048,none,320,140,0,0.6376975333237309,1.0,0,1,0
22,2048,random,320,144,91,0.6357686425099898,1.0,5,1,0
23,2049,baseline,320,142,24,0.6366484527081572,1.0,5,1,0
23,2049,treatment,320,141,28,0.6370742196702388,1.0,6,1,0
23,2049,none,320,142,0,0.6366484527081572,1.0,0,1,0
23,2049,random,320,140,91,0.6382560861981583,1.0,3,1,0
24,2050,baseline,320,145,23,0.6367598530232486,1.0,5,1,0
24,2050,treatment,320,145,30,0.6387677539712341,1.0,6,1,0
24,2050,none,320,145,0,0.6367598530232486,1.0,0,1,0
24,2050,random,320,137,91,0.6371241609645464,1.0,7,1,0
25,2051,baseline,320,137,24,0.6362265543457241,1.0,5,1,0
25,2051,treatment,320,138,33,0.6361473514306673,1.0,7,1,0
25,2051,none,320,137,0,0.6362265543457241,1.0,0,1,0
25,2051,random,320,143,92,0.6384034101280807,1.0,9,1,0
26,2052,baseline,320,138,29,0.6338156940873751,1.0,6,1,0
26,2052,treatment,320,141,33,0.636008517598888,1.0,7,1,0
26,2052,none,320,138,0,0.6338156940873751,1.0,0,1,0
26,2052,random,320,147,101,0.6363411116586507,1.0,7,1,0
27,2053,baseline,320,139,24,0.6376602868843768,1.0,5,1,0
27,2053,treatment,320,138,25,0.6370684998813749,1.0,5,1,0
27,2053,none,320,139,0,0.6376602868843768,1.0,0,1,0
27,2053,random,320,141,98,0.6382355900156277,1.0,4,1,0
28,2054,baseline,320,141,21,0.6377829784208967,1.0,5,1,0
28,2054,treatment,320,140,29,0.6359827921513692,1.0,7,1,0
28,2054,none,320,141,0,0.6377829784208967,1.0,0,1,0
28,2054,random,320,138,98,0.6378729736716895,1.0,4,1,0
29,2055,baseline,320,141,25,0.6376519079475576,1.0,5,1,0
29,2055,treatment,320,142,31,0.638015844943423,1.0,6,1,0
29,2055,none,320,141,0,0.6376519079475576,1.0,0,1,0
29,2055,random,320,139,82,0.6383450280037197,1.0,6,1,0
