run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
24,132050,baseline,320,141,24,0.6279029232262541,1.0,5,1,0
24,132050,treatment,320,137,32,0.636278995485937,1.0,6,1,0
24,132050,none,320,141,0,0.6279029232262541,1.0,0,1,0
24,132050,random,320,141,87,0.6322574358395674,1.0,6,1,0
25,132051,baseline,320,145,29,0.631704614302258,1.0,5,1,0
25,132051,treatment,320,142,37,0.6333909697126239,1.0,7,1,0
25,132051,none,320,145,0,0.631704614302258,1.0,0,1,0
25,132051,random,320,140,95,0.6347937535661987,1.0,7,1,0
26,132052,baseline,320,136,24,0.6379277410428894,1.0,4,1,0
26,132052,treatment,320,141,32,0.6322520207319048,1.0,5,1,0
26,132052,none,320,136,0,0.6379277410428894,1.0,0,1,0
26,132052,random,320,136,106,0.6310055226584266,1.0,8,1,0
27,132053,baseline,320,140,23,0.6344180847554848,1.0,5,1,0
27,132053,treatment,320,142,33,0.6361839127877352,1.0,7,1,0
27,132053,none,320,140,0,0.6344180847554848,1.0,0,1,0
27,132053,random,320,141,110,0.6337285936316621,1.0,6,1,0
28,132054,baseline,320,145,24,0.6390387417622475,1.0,5,1,0
28,132054,treatment,320,146,34,0.6411465623941978,1.0,7,1,0
28,132054,none,320,145,0,0.6390387417622475,1.0,0,1,0
28,132054,random,320,137,101,0.6317001200655931,1.0,3,1,0
29,132055,baseline,320,142,25,0.6328222125854623,1.0,5,1,0
29,132055,treatment,320,142,29,0.6329068886231314,1.0,6,1,0
29,132055,none,320,142,0,0.6328222125854623,1.0,0,1,0
29,132055,random,320,139,73,0.6326447966807446,1.0,7,1,0
