run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
21,162047,random,320,140,92,0.6390698616543502,1.0,7,1,0
22,162048,baseline,320,140,33,0.6319974192421386,1.0,5,1,0
22,162048,treatment,320,139,36,0.6336407120696219,1.0,6,0,1
22,162048,none,320,140,0,0.6319974192421386,1.0,0,1,0
22,162048,random,320,138,97,0.6342253615332856,1.0,4,1,0
23,162049,baseline,320,145,26,0.6375095488057992,1.0,5,1,0
23,162049,treatment,320,144,33,0.6356034383606508,1.0,6,1,0
23,162049,none,320,145,0,0.6375095488057992,1.0,0,1,0
23,162049,random,320,145,105,0.6323030881857531,1.0,8,0,1
24,162050,baseline,320,141,37,0.6334065612040038,1.0,5,1,0
24,162050,treatment,320,141,38,0.6360366456738471,1.0,7,1,0
24,162050,none,320,141,0,0.6334065612040038,1.0,0,1,0
24,162050,random,320,146,105,0.6359287529335518,1.0,6,1,0
25,162051,baseline,320,139,40,0.6322196350424509,1.0,7,1,0
25,162051,treatment,320,139,44,0.6335830675552246,1.0,9,1,1
25,162051,none,320,139,0,0.6322196350424509,1.0,0,1,0
25,162051,random,320,145,78,0.632528699374214,1.0,5,1,0
26,162052,baseline,320,142,35,0.6333844122630383,1.0,6,1,0
26,162052,treatment,320,144,46,0.63700486990817,1.0,8,0,0
26,162052,none,320,142,0,0.6333844122630383,1.0,0,1,0
26,162052,random,320,143,102,0.6386970756912392,1.0,9,1,0
27,162053,baseline,320,142,35,0.6449294599379636,1.0,7,1,0
27,162053,treatment,320,141,38,0.6392281570467953,1.0,8,1,0
27,162053,none,320,142,0,0.6449294599379636,1.0,0,1,0
27,162053,random,320,148,86,0.6426801550958129,1.0,4,1,0
28,162054,baseline,320,136,34,0.633022172375026,1.0,5,1,0
28,162054,treatment,320,136,33,0.6344241668098622,1.0,7,1,0
28,162054,none,320,136,0,0.633022172375026,1.0,0,1,0
28,162054,random,320,147,99,0.6377931689955093,1.0,5,1,1
29,162055,baseline,320,136,29,0.6392850490439526,1.0,5,1,1
29,162055,treatment,320,137,43,0.6351982536099593,1.0,6,1,0
29,162055,none,320,136,0,0.6392850490439526,1.0,0,1,0
29,162055,random,320,139,103,0.6358263816713893,1.0,6,1,0
