run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
8,142034,baseline,320,139,25,0.6370541124285883,1.0,6,1,0
8,142034,treatment,320,139,33,0.6370541124285883,1.0,8,1,0
8,142034,none,320,139,0,0.6370541124285883,1.0,0,1,0
8,142034,random,320,142,91,0.6312687019070083,1.0,5,1,0
9,142035,baseline,320,138,25,0.6436872458210076,1.0,5,1,0
9,142035,treatment,320,138,33,0.6436872458210076,1.0,7,1,0
9,142035,none,320,138,0,0.6436872458210076,1.0,0,1,0
9,142035,random,320,141,85,0.6350921696392922,1.0,3,1,0
10,142036,baseline,320,139,22,0.6399928552926708,1.0,5,1,0
10,142036,treatment,320,139,30,0.6399928552926708,1.0,7,1,0
10,142036,none,320,139,0,0.6399928552926708,1.0,0,1,0
10,142036,random,320,140,85,0.6329034142097718,1.0,6,1,0
11,142037,baseline,320,138,25,0.6292617887455758,1.0,5,1,0
11,142037,treatment,320,138,32,0.6292617887455758,1.0,7,1,0
11,142037,none,320,138,0,0.6292617887455758,1.0,0,1,0
11,142037,random,320,143,112,0.6329062963497796,1.0,4,1,0
12,142038,baseline,320,137,25,0.6370008240187179,1.0,4,1,0
12,142038,treatment,320,137,33,0.6370008240187179,1.0,6,1,0
12,142038,none,320,137,0,0.6370008240187179,1.0,0,1,0
12,142038,random,320,137,82,0.6330459653233163,1.0,3,1,0
13,142039,baseline,320,137,22,0.6392072802378862,1.0,5,1,0
13,142039,treatment,320,137,30,0.6392072802378862,1.0,7,1,0
13,142039,none,320,137,0,0.6392072802378862,1.0,0,1,0
13,142039,random,320,140,95,0.6360425302719797,1.0,7,1,0
14,142040,baseline,320,139,23,0.63886926913267,1.0,5,1,0
14,142040,treatment,320,139,31,0.63886926913267,1.0,7,1,0
14,142040,none,320,139,0,0.63886926913267,1.0,0,1,0
14,142040,random,320,143,95,0.6384027793780314,1.0,8,1,0
15,142041,baseline,320,140,23,0.6320107340161859,1.0,5,1,0
15,142041,treatment,320,140,31,0.6320107340161859,1.0,7,1,0
15,142041,none,320,140,0,0.6320107340161859,1.0,0,1,0
15,142041,random,320,141,90,0.6335065855836989,1.0,6,1,0
16,142042,baseline,320,137,23,0.629859453596563,1.0,6,1,0
16,142042,treatment,320,137,31,0.629859453596563,1.0,8,1,0
16,142042,none,320,137,0,0.629859453596563,1.0,0,1,0
16,142042,random,320,135,86,0.631290079575566,1.0,2,1,0
17,142043,baseline,320,142,22,0.6359415510118558,1.0,5,1,0
17,142043,treatment,320,142,30,0.6359415510118558,1.0,7,1,0
17,142043,none,320,142,0,0.6359415510118558,1.0,0,1,0
17,142043,random,320,136,83,0.6337873565343088,1.0,6,1,0
18,142044,baseline,320,144,26,0.6345220107099332,1.0,5,1,0
18,142044,treatment,320,144,34,0.6345220107099332,1.0,7,1,0
18,142044,none,320,144,0,0.6345220107099332,1.0,0,1,0
18,142044,random,320,135,84,0.6292651863021328,1.0,6,1,0
19,142045,baseline,320,142,23,0.6418205111281847,1.0,6,1,0
19,142045,treatment,320,142,31,0.6418205111281847,1.0,8,1,0
19,142045,none,320,142,0,0.6418205111281847,1.0,0,1,0
19,142045,random,320,138,90,0.6366309083479235,1.0,5,1,0
20,142046,baseline,320,138,25,0.636090663473053,1.0,5,1,0
20,142046,treatment,320,138,33,0.636090663473053,1.0,7,1,0
20,142046,none,320,138,0,0.636090663473053,1.0,0,1,0
20,142046,random,320,145,97,0.6387240920574304,1.0,5,1,0
21,142047,baseline,320,142,28,0.6386115921484063,1.0,5,1,0
21,142047,treatment,320,142,36,0.6386115921484063,1.0,7,1,0
21,142047,none,320,142,0,0.6386115921484063,1.0,0,1,0
21,142047,random,320,140,80,0.6286919479985701,1.0,11,1,0
22,142048,baseline,320,137,28,0.6269956675275392,1.0,6,1,0
22,142048,treatment,320,137,36,0.6269956675275392,1.0,8,1,0
22,142048,none,320,137,0,0.6269956675275392,1.0,0,1,0
22,142048,random,320,141,97,0.6298144826186304,1.0,7,1,0
23,142049,baseline,320,144,24,0.6329457190756251,1.0,5,1,0
23,142049,treatment,320,144,32,0.6329457190756251,1.0,7,1,0
23,142049,none,320,144,0,0.6329457190756251,1.0,0,1,0
23,142049,random,320,141,88,0.6321162018437336,1.0,3,1,0
24,142050,baseline,320,141,28,0.6370434984833124,1.0,5,1,0
24,142050,treatment,320,141,36,0.6370434984833124,1.0,7,1,0
24,142050,none,320,141,0,0.6370434984833124,1.0,0,1,0
24,142050,random,320,142,95,0.6348442673430404,1.0,5,1,0
25,142051,baseline,320,147,26,0.6322152781021637,1.0,6,1,0
25,142051,treatment,320,147,34,0.6322152781021637,1.0,8,1,0
25,142051,none,320,147,0,0.6322152781021637,1.0,0,1,0
25,142051,random,320,143,107,0.63072037629736,1.0,3,1,0
26,142052,baseline,320,139,25,0.6345291204774245,1.0,5,1,0
26,142052,treatment,320,139,33,0.6345291204774245,1.0,7,1,0
26,142052,none,320,139,0,0.6345291204774245,1.0,0,1,0
26,142052,random,320,141,102,0.6385642131591466,1.0,7,1,0
27,142053,baseline,320,139,24,0.6314138602319612,1.0,5,1,0
27,142053,treatment,320,139,32,0.6314138602319612,1.0,7,1,0
27,142053,none,320,139,0,0.6314138602319612,1.0,0,1,0
27,142053,random,320,136,95,0.6351625491569323,1.0,7,1,0
28,142054,baseline,320,137,25,0.6363966350186034,1.0,6,1,0
28,142054,treatment,320,137,33,0.6363966350186034,1.0,8,1,0
28,142054,none,320,137,0,0.6363966350186034,1.0,0,1,0
28,142054,random,320,135,96,0.6359849628782437,1.0,4,1,0
29,142055,baseline,320,141,27,0.6346725014710013,1.0,5,1,0
29,142055,treatment,320,141,35,0.6346725014710013,1.0,7,0,0
29,142055,none,320,141,0,0.6346725014710013,1.0,0,1,0
29,142055,random,320,143,93,0.6358779421630661,1.0,7,1,0
