run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
23,22049,treatment,320,147,38,0.6368094392036397,1.0,7,1,0
23,22049,none,320,147,0,0.6368094392036397,1.0,0,1,0
23,22049,random,320,141,97,0.6377454654024814,1.0,5,1,0
24,22050,baseline,320,139,29,0.6381287119465029,1.0,6,1,0
24,22050,treatment,320,139,36,0.6381287119465029,1.0,7,1,0
24,22050,none,320,139,0,0.6381287119465029,1.0,0,1,0
24,22050,random,320,139,89,0.6357869690724725,1.0,8,1,0
25,22051,baseline,320,137,27,0.6381487784737965,1.0,5,1,0
25,22051,treatment,320,137,35,0.6381487784737965,1.0,7,1,1
25,22051,none,320,137,0,0.6381487784737965,1.0,0,1,0
25,22051,random,320,141,104,0.6380990498332721,1.0,7,1,0
26,22052,baseline,320,140,33,0.6361908133920747,1.0,5,1,0
26,22052,treatment,320,140,41,0.6361908133920747,1.0,7,1,0
26,22052,none,320,140,0,0.6361908133920747,1.0,0,1,0
26,22052,random,320,136,108,0.6385946142433185,1.0,7,1,0
27,22053,baseline,320,138,22,0.6359365858612238,1.0,5,1,0
27,22053,treatment,320,138,30,0.6359365858612238,1.0,7,1,0
27,22053,none,320,138,0,0.6359365858612238,1.0,0,1,0
27,22053,random,320,145,98,0.6367657144397307,1.0,8,1,0
28,22054,baseline,320,142,23,0.6372997455206565,1.0,5,1,0
28,22054,treatment,320,142,30,0.6372997455206565,1.0,7,1,0
28,22054,none,320,142,0,0.6372997455206565,1.0,0,1,0
28,22054,random,320,140,117,0.6360629036040575,1.0,3,1,0
29,22055,baseline,320,141,25,0.6378796743631172,1.0,6,1,0
29,22055,treatment,320,141,33,0.6378796743631172,1.0,8,1,0
29,22055,none,320,141,0,0.6378796743631172,1.0,0,1,0
29,22055,random,320,139,102,0.638481948177082,1.0,9,1,0
