run_id,seed,condition,total_views,total_shares,total_negative_feedback,avg_watch_ratio,avg_traffic_pool_level,comedy_negative_count,comedy_traffic_pool_level,lifestyle_traffic_pool_level
9,92035,treatment,320,142,43,0.6371841263093281,1.0,6,1,0
9,92035,none,320,142,0,0.6359584973393586,1.0,0,1,0
9,92035,random,320,139,104,0.6391331385848503,1.0,7,1,0
10,92036,baseline,320,135,30,0.6363124926130335,1.0,4,1,0
10,92036,treatment,320,142,36,0.6350174746509046,1.0,6,1,1
10,92036,none,320,135,0,0.6363124926130335,1.0,0,1,0
10,92036,random,320,135,91,0.6348594229824902,1.0,2,1,0
11,92037,baseline,320,139,26,0.6353116990599278,1.0,6,1,0
11,92037,treatment,320,142,33,0.6375205146104752,1.0,7,1,0
11,92037,none,320,139,0,0.6353116990599278,1.0,0,1,0
11,92037,random,320,142,94,0.6360651176096672,1.0,6,1,0
12,92038,baseline,320,138,31,0.6397466627260094,1.0,6,1,0
12,92038,treatment,320,141,45,0.6361172404603438,1.0,7,1,0
12,92038,none,320,138,0,0.6397466627260094,1.0,0,1,0
12,92038,random,320,141,81,0.6413552895941808,1.0,8,1,0
13,92039,baseline,320,143,39,0.6320645842194348,1.0,7,1,0
13,92039,treatment,320,144,43,0.6359023370387134,1.0,9,0,0
13,92039,none,320,143,0,0.6320645842194348,1.0,0,1,0
13,92039,random,320,146,103,0.6309039225110555,1.0,7,1,0
14,92040,baseline,320,144,30,0.6374164092598693,1.0,5,1,0
14,92040,treatment,320,140,35,0.6395124859281146,1.0,5,1,0
14,92040,none,320,144,0,0.6374164092598693,1.0,0,1,0
14,92040,random,320,140,94,0.6416827025223316,1.0,10,1,0
15,92041,baseline,320,146,31,0.6381176354598528,1.0,5,1,0
15,92041,treatment,320,137,34,0.6357936759342934,1.0,6,1,0
15,92041,none,320,146,0,0.6381176354598528,1.0,0,1,0
15,92041,random,320,145,94,0.6374238982266819,1.0,5,1,0
16,92042,baseline,320,144,36,0.6350842667012192,1.0,7,1,0
16,92042,treatment,320,144,34,0.6334368094385779,1.0,8,0,0
16,92042,none,320,144,0,0.6350842667012192,1.0,0,1,0
16,92042,random,320,144,99,0.635903541484726,1.0,8,1,0
17,92043,baseline,320,147,29,0.6394634722259779,1.0,5,1,0
17,92043,treatment,320,144,39,0.6334300818723624,1.0,7,1,0
17,92043,none,320,147,0,0.6394634722259779,1.0,0,1,0
17,92043,random,320,135,96,0.6378433379365724,1.0,5,1,0
18,92044,baseline,320,141,36,0.6345867063474784,1.0,5,1,0
18,92044,treatment,320,143,39,0.6366879784295116,1.0,6,1,0
18,92044,none,320,141,0,0.6345867063474784,1.0,0,1,0
18,92044,random,320,133,103,0.6367891199816713,1.0,8,1,0
19,92045,baseline,320,142,32,0.6356377294236419,1.0,5,1,0
19,92045,treatment,320,144,35,0.6399114897388685,1.0,7,1,0
19,92045,none,320,142,0,0.6356377294236419,1.0,0,1,0
19,92045,random,320,140,102,0.6364642140249313,1.0,5,1,0
20,92046,baseline,320,143,31,0.6374393067132151,1.0,7,1,0
20,92046,treatment,320,141,38,0.6355454672843832,1.0,8,1,0
20,92046,none,320,143,0,0.6374393067132151,1.0,0,1,0
20,92046,random,320,142,103,0.6363359317257972,1.0,11,0,1
21,92047,baseline,320,139,39,0.6362445328257204,1.0,6,1,1
21,92047,treatment,320,140,42,0.6374368962920431,1.0,6,1,0
21,92047,none,320,139,0,0.6362445328257204,1.0,0,1,0
21,92047,random,320,143,94,0.6350492291648896,1.0,3,1,0
22,92048,baseline,320,138,26,0.6382404667867732,1.0,6,1,0
22,92048,treatment,320,141,37,0.6338891436009502,1.0,8,1,0
22,92048,none,320,138,0,0.6382404667867732,1.0,0,1,0
22,92048,random,320,144,99,0.6340021397231944,1.0,7,1,0
23,92049,baseline,320,141,27,0.6312669810349752,1.0,5,1,0
23,92049,treatment,320,144,40,0.6374033944517861,1.0,7,1,0
23,92049,none,320,141,0,0.6312669810349752,1.0,0,1,0
23,92049,random,320,139,94,0.6357906999686539,1.0,6,1,0
24,92050,baseline,320,143,31,0.6358468467689733,1.0,6,1,0
24,92050,treatment,320,145,39,0.6359493786784569,1.0,8,1,1
24,92050,none,320,143,0,0.6358468467689733,1.0,0,1,0
24,92050,random,320,145,103,0.6360140742461576,1.0,11,1,0
25,92051,baseline,320,145,35,0.6330893261730315,1.0,5,1,0
25,92051,treatment,320,143,37,0.6316086410273105,1.0,7,1,0
25,92051,none,320,145,0,0.6330893261730315,1.0,0,1,0
25,92051,random,320,138,99,0.6376762450937062,1.0,7,1,0
26,92052,baseline,320,139,25,0.6376689414791805,1.0,5,1,0
26,92052,treatment,320,142,31,0.6351797940726609,1.0,7,1,0
26,92052,none,320,139,0,0.6376689414791805,1.0,0,1,0
26,92052,random,320,142,106,0.638162373214535,1.0,4,1,1
27,92053,baseline,320,141,40,0.6352232455421192,1.0,6,1,1
27,92053,treatment,320,141,48,0.6400248518687949,1.0,8,1,0
27,92053,none,320,141,0,0.6352232455421192,1.0,0,1,0
27,92053,random,320,144,80,0.6400228794874062,1.0,5,1,0
28,92054,baseline,320,141,34,0.6357614486319092,1.0,5,1,0
28,92054,treatment,320,144,42,0.6377261468083912,1.0,7,1,0
28,92054,none,320,141,0,0.6357614486319092,1.0,0,1,0
28,92054,random,320,134,96,0.6388799837496995,1.0,7,1,0
29,92055,baseline,320,142,34,0.6353563520619199,1.0,6,1,0
29,92055,treatment,320,140,39,0.6311128880133455,1.0,8,1,1
29,92055,none,320,142,0,0.6353563520619199,1.0,0,1,0
29,92055,random,320,139,94,0.6324506870087835,1.0,4,1,0
